ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
13937749;191;;;D5244;1
13705084;225;;;D5244;1
13775318;3886;;;D5244;1
13550521;385;;;D5244;1
13775318;3886;;;D5244;1
13957119;2739;;;D5244;1
14128043;373;;;D5244;1
14022989;269;;;D5244;1
13705084;225;;;D5244;1
14170758;395;;;D5244;1
14022988;269;;;D5244;1
13496482;1857;;;D5244;1
14324509;325;;;D5244;1
14190974;2478;;;D5244;1
13728740;597;;;D5244;1
13957115;2739;;;D5244;1
13607557;2457;;;D5244;1
14057287;257;;;D5244;1
14457212;1864;;;D5244;1
14296832;239;;;D5244;1
14190974;2478;;;D5244;1
13912049;2724;;;D5244;1
13775318;3886;;;D5244;1
14022989;269;;;D5244;1
14022988;269;;;D5244;1
14296832;239;;;D5244;1
14188884;146;;;D5244;1
13674210;0;;;D0070;1
13575470;0;;;D0070;1
13748399;13;;;D0070;1
13748254;13;;;D0070;1
13530214;0;;;D0070;1
13572683;0;;;D0070;1
13983578;92;;;D0070;1
13522925;0;;;D0070;1
13672936;0;;;D0070;1
13750954;6;;;D0070;1
13728171;8;;;D0070;1
14113364;56;;;D0070;1
13638966;0;;;D0070;1
14311626;182;;;D0070;1
13523065;0;;;D0070;1
13638935;0;;;D0070;1
13716130;14;;;D0070;1
13672967;0;;;D0070;1
14062683;0;;;D0070;1
13631658;0;;;D0070;1
13585064;115;;;D0070;1
13674300;0;;;D0070;1
13638867;0;;;D0070;1
13918069;106;;;D0070;1
13587119;0;;;D0070;1
13586710;0;;;D0070;1
13748151;13;;;D0070;1
14429565;311;;;D0070;1
13672883;0;;;D0070;1
14188916;120;;;D0070;1
13530160;0;;;D0070;1
13572736;0;;;D0070;1
13587061;0;;;D0070;1
13631782;0;;;D0070;1
13529976;0;;;D0070;1
13631709;0;;;D0070;1
13752070;2;;;D0070;1
13628370;7;;;D0070;1
13709416;30;;;D0070;1
13716111;14;;;D0070;1
13677477;0;;;D0070;1
13751015;6;;;D0070;1
13752135;2;;;D0070;1
13474170;0;;;D0070;1
13466335;76;;;D0070;1
13674250;0;;;D0070;1
