ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
16916752;48;20749;41210133;D0014;1
15951797;319;20261;40997378;D5092;1
16186265;76;20241;41103522;D0003;1
16511099;1303;20221;40746523;D1469;1
16814417;140;20241;41162124;D0014;1
16326608;284;20241;41046194;D0014;1
16640147;84;20241;41152698;D0073;1
16370325;114;20241;41104851;D0073;1
16026904;9;NULL;41099820;D0014;1
16520616;92;20241;41134527;D0003;1
16433384;15;20241;41150069;D1161;1
16366812;163;20241;41085672;D1164;1
16020267;666;21001;40883100;D0003;1
16427731;183;20241;41090364;D1164;1
16306628;62;20241;41143229;D8001;1
16316685;138;20749;41097988;D0003;1
16795421;42;20241;41181732;D0003;1
15947466;1990;20241;40458087;D0003;1
16790928;45;83581125;41179445;D0021;1
16863900;NULL;20261;41195407;D0966;1
16770010;299;20241;41097234;D0073;1
15910806;226;20273;41022549;D1469;1
15931291;370;20241;40978953;D0003;1
16511674;1895;20067;40553857;D1469;1
16277770;96;20313;41106758;D0021;1
16609672;764;20749;40930094;D0003;1
16911196;132;20241;41162880;D0073;1
16083551;315;20067;41008254;D5092;1
16379367;397;20241;41019632;D0003;1
16484670;706;20103;40929504;D0105;1
16041776;303;20261;41009729;D0074;1
15905733;1;20241;41097002;D0003;1
16949904;91;20067;41174974;D0073;1
16896767;215;21001;41133450;D0073;1
15997156;390;20261;40977498;D5092;1
15944532;24;20067;41090314;D0003;1
16429524;138;20273;41156310;D0073;1
15976421;10;20241;41103614;D0073;1
16426402;124;20261;41114516;D0020;1
16727276;32;20749;41174960;D0073;1
16645763;184;20067;41084701;D1166;1
16917927;1415;21001;40754295;D0073;1
16200507;NULL;20241;41014452;D0003;1
15901262;18;20241;41089183;D1165;1
16768796;50;20749;41176693;D0003;1
16553392;27;20241;41161502;D0073;1
16578983;589;20103;40980051;D1469;1
16190709;56;20241;41110166;D0003;1
