ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
13742662;35;;;D0966;1
13519982;13;;;D0966;1
13698685;93;;;D0966;1
14094105;-58;;;D0966;1
13768052;74;;;D0966;1
14030967;46;;;D0966;1
14093515;295;;;D0966;1
13570644;1713;;;D0966;1
13738671;93;;;D0966;1
13980412;158;;;D0966;1
14055272;85;;;D0966;1
13926122;3;;;D0966;1
14096665;805;;;D0966;1
13878407;41;;;D0966;1
13959656;8;;;D0966;1
14242739;18;;;D0966;1
13770191;683;;;D0966;1
13544056;397;;;D0966;1
13863987;47;;;D0966;1
14030967;46;;;D0966;1
13712762;NULL;;;D0966;1
14030967;46;;;D0966;1
13505017;76;;;D0966;1
14331142;8;;;D0966;1
13850084;420;;;D0966;1
13752548;2;;;D0966;1
14388244;125;;;D0966;1
14351440;94;;;D0966;1
14084607;86;;;D0966;1
13912018;160;;;D0966;1
13536318;26;;;D0966;1
14146618;12;;;D0966;1
14333803;69;;;D0966;1
14190302;27;;;D0966;1
13720101;57;;;D0966;1
13709341;10;;;D0966;1
13486657;28;;;D0966;1
14010498;212;;;D0966;1
13467675;296;;;D0966;1
14348147;9;;;D0966;1
14157962;90;;;D0966;1
14093515;295;;;D0966;1
13788457;21;;;D0966;1
13847323;84;;;D0966;1
14190302;27;;;D0966;1
13601341;18;;;D0966;1
14084008;86;;;D0966;1
14093515;295;;;D0966;1
14192895;295;;;D0966;1
14190302;27;;;D0966;1
14192895;295;;;D0966;1
13573749;63;;;D0966;1
13789945;145;;;D0966;1
13547026;64;;;D0966;1
13505017;76;;;D0966;1
13505017;76;;;D0966;1
13767910;403;;;D0966;1
14356362;1388;;;D0966;1
13534352;92;;;D0966;1
13685814;97;;;D0966;1
14190302;27;;;D0966;1
14070820;13;;;D0966;1
13859806;671;;;D0966;1
14284608;8;;;D0966;1
13859806;671;;;D0966;1
14511121;-318;;;D0966;1
14058338;5;;;D0966;1
13802173;66;;;D0966;1
13691754;2;;;D0966;1
14075009;96;;;D0966;1
13859806;671;;;D0966;1
13956945;86;;;D0966;1
13769706;471;;;D0966;1
14388244;125;;;D0966;1
14203101;82;;;D0966;1
14252861;162;;;D0966;1
14029608;47;;;D0966;1
14388244;125;;;D0966;1
13506303;27;;;D0966;1
14030967;46;;;D0966;1
13567929;19;;;D0966;1
13859806;671;;;D0966;1
13585082;39;;;D0966;1
13738649;64;;;D0966;1
14249769;27;;;D0966;1
13707408;113;;;D0966;1
13846850;103;;;D0966;1
13717456;65;;;D0966;1
13677975;44;;;D0966;1
14182915;1188;;;D0966;1
14351521;91;;;D0966;1
13749311;84;;;D0966;1
14404252;94;;;D0966;1
13616909;18;;;D0966;1
14343021;13;;;D0966;1
13551889;28;;;D0966;1
14131164;578;;;D0966;1
13634421;37;;;D0966;1
13707386;113;;;D0966;1
14212356;7;;;D0966;1
14190302;27;;;D0966;1
14435277;89;;;D0966;1
13855955;476;;;D0966;1
13788720;-51;;;D0966;1
13936150;94;;;D0966;1
14205491;32;;;D0966;1
13581582;133;;;D0966;1
14001251;550;;;D0966;1
13944801;78;;;D0966;1
13536318;-189;;;D0966;1
13505017;76;;;D0966;1
14240256;21;;;D0966;1
13995031;181;;;D0966;1
14412248;1284;;;D0966;1
14190302;27;;;D0966;1
13707408;113;;;D0966;1
14171543;209;;;D0966;1
14093731;184;;;D0966;1
13841309;109;;;D0966;1
13957036;4;;;D0966;1
14215692;42;;;D0966;1
14267421;201;;;D0966;1
14084607;86;;;D0966;1
14286086;138;;;D0966;1
13570644;119;;;D0966;1
13819776;13;;;D0966;1
14205653;4;;;D0966;1
13859806;671;;;D0966;1
13771838;63;;;D0966;1
14054675;102;;;D0966;1
14272759;20;;;D0966;1
13750132;203;;;D0966;1
13552123;4;;;D0966;1
13544056;397;;;D0966;1
14295390;128;;;D0966;1
14190302;27;;;D0966;1
14084008;86;;;D0966;1
13593641;56;;;D0966;1
14381508;1;;;D0966;1
14400703;97;;;D0966;1
14110303;1785;;;D0966;1
13944801;76;;;D0966;1
13543851;60;;;D0966;1
13926122;3;;;D0966;1
14190450;112;;;D0966;1
13478044;134;;;D0966;1
14129474;17;;;D0966;1
13660417;7;;;D0966;1
13570644;119;;;D0966;1
14337982;325;;;D0966;1
13902011;191;;;D0966;1
13926122;3;;;D0966;1
14096665;805;;;D0966;1
14359026;105;;;D0966;1
14190302;27;;;D0966;1
14138081;12;;;D0966;1
14029608;47;;;D0966;1
14190302;27;;;D0966;1
13944801;89;;;D0966;1
14229118;12;;;D0966;1
14378221;78;;;D0966;1
14203101;82;;;D0966;1
14001251;550;;;D0966;1
13865656;286;;;D0966;1
13816761;98;;;D0966;1
13666002;11;;;D0966;1
14114507;25;;;D0966;1
14441185;85;;;D0966;1
13995146;518;;;D0966;1
14412235;896;;;D0966;1
14022005;15;;;D0966;1
13570644;119;;;D0966;1
13473383;64;;;D0966;1
14271680;15;;;D0966;1
14184311;86;;;D0966;1
14282609;95;;;D0966;1
14460667;12;;;D0966;1
14082630;7;;;D0966;1
14337170;84;;;D0966;1
14029608;47;;;D0966;1
14363528;101;;;D0966;1
14347679;83;;;D0966;1
13677544;69;;;D0966;1
13679072;102;;;D0966;1
13749311;84;;;D0966;1
14428215;41;;;D0966;1
14410941;28;;;D0966;1
14069894;6;;;D0966;1
13984516;24;;;D0966;1
14149847;19;;;D0966;1
14054720;629;;;D0966;1
13981835;65;;;D0966;1
13767915;87;;;D0966;1
14249769;27;;;D0966;1
13775412;86;;;D0966;1
13509679;8;;;D0966;1
14190302;27;;;D0966;1
13691024;477;;;D0966;1
14190302;27;;;D0966;1
13770829;259;;;D0966;1
14430481;88;;;D0966;1
13576578;443;;;D0966;1
14398756;1904;;;D0966;1
13776316;84;;;D0966;1
14037444;10;;;D0966;1
13926122;3;;;D0966;1
14131164;578;;;D0966;1
14114507;25;;;D0966;1
13647423;26;;;D0966;1
13901619;16;;;D0966;1
13873137;701;;;D0966;1
13570644;119;;;D0966;1
14430028;35;;;D0966;1
13658096;23;;;D0966;1
13742833;18;;;D0966;1
14082362;1107;;;D5246;1
13698153;792;;;D5092;1
14013389;78;;;D5092;1
14158013;72;;;D5092;1
13734495;217;;;D5092;1
13718008;442;;;D5092;1
13617507;1632;;;D5092;1
14141618;1019;;;D5092;1
13506827;98;;;D5092;1
13675070;3388;;;D5092;1
14020736;1230;;;D5092;1
14411672;88;;;D5092;1
13923598;511;;;D5092;1
13618911;741;;;D5092;1
14066120;280;;;D5092;1
14381619;81;;;D5092;1
13808911;278;;;D5092;1
13980501;952;;;D5092;1
14299520;1017;;;D5092;1
13698158;-22;;;D5092;1
14180609;986;;;D5092;1
13563385;391;;;D5092;1
13775115;665;;;D5092;1
14427835;425;;;D5092;1
13522792;55;;;D5092;1
13696323;391;;;D5092;1
13800087;115;;;D5092;1
13692727;96;;;D5092;1
13536907;21;;;D5092;1
14102879;193;;;D5092;1
14116485;333;;;D5092;1
13851483;7;;;D5092;1
14244197;525;;;D5092;1
13977801;8;;;D5092;1
13805375;17;;;D5092;1
14280563;12;;;D5092;1
13509033;28;;;D5092;1
13572700;92;;;D5092;1
14335687;378;;;D5092;1
14212991;994;;;D5092;1
13778510;1071;;;D5092;1
13720112;21;;;D5092;1
13871085;517;;;D5092;1
14250878;292;;;D5092;1
14394957;22;;;D5092;1
14174752;4;;;D5092;1
13693921;91;;;D5092;1
14287051;188;;;D5092;1
13994078;69;;;D5092;1
14080996;384;;;D5092;1
14181293;1760;;;D5092;1
14155779;565;;;D5092;1
13581644;360;;;D5092;1
14008760;1103;;;D5092;1
14299520;1491;;;D5092;1
13698158;792;;;D5092;1
14398041;207;;;D5092;1
13505892;419;;;D5092;1
14211143;994;;;D5092;1
13509025;7;;;D5092;1
13718017;442;;;D5092;1
13543224;377;;;D5092;1
13669290;47;;;D5092;1
14242054;114;;;D5092;1
13617507;1632;;;D5092;1
14093753;129;;;D5092;1
13716910;2060;;;D5092;1
13498746;31;;;D5092;1
13866811;1475;;;D5092;1
13449070;230;;;D5092;1
14093732;989;;;D5092;1
14421674;93;;;D5092;1
14335687;378;;;D5092;1
13676998;32;;;D5092;1
14124307;313;;;D5092;1
14093753;946;;;D5092;1
13666900;131;;;D5092;1
13642583;290;;;D5092;1
14093732;184;;;D5092;1
14394957;22;;;D5092;1
14181293;1322;;;D5092;1
14048832;443;;;D5092;1
14417027;1075;;;D5092;1
14151607;85;;;D5092;1
14316240;36;;;D5092;1
13940389;1092;;;D5092;1
13698153;1403;;;D5092;1
13505892;167;;;D5092;1
13667839;266;;;D5092;1
13476414;629;;;D5092;1
14020736;746;;;D5092;1
13476408;1710;;;D5092;1
13913919;92;;;D5092;1
13759430;58;;;D5092;1
13785336;NULL;;;D5092;1
13642578;89;;;D5092;1
13543231;377;;;D5092;1
13681628;225;;;D5092;1
14137781;698;;;D5092;1
14286141;88;;;D5092;1
13581638;360;;;D5092;1
14237513;118;;;D5092;1
13681764;192;;;D5092;1
14427135;77;;;D5092;1
13814651;313;;;D5092;1
13692955;12;;;D5092;1
14270988;1003;;;D5092;1
13543221;377;;;D5092;1
13734560;535;;;D5092;1
13688510;557;;;D5092;1
14362421;7;;;D5092;1
14215429;124;;;D5092;1
14421674;93;;;D5092;1
13959768;8;;;D5092;1
13807315;112;;;D5092;1
13617507;1549;;;D5092;1
14103804;273;;;D5092;1
14421674;93;;;D5092;1
13617507;1632;;;D5092;1
14093732;989;;;D5092;1
14051126;44;;;D5092;1
14181293;986;;;D5092;1
14089692;492;;;D5092;1
14441319;1466;;;D5092;1
14421674;93;;;D5092;1
13721657;294;;;D5092;1
14181293;986;;;D5092;1
13478000;1;;;D5092;1
14262563;1528;;;D5092;1
14181293;986;;;D5092;1
14281745;181;;;D5092;1
13618198;593;;;D5092;1
14211143;994;;;D5092;1
13472606;1064;;;D5092;1
14212991;994;;;D5092;1
14450189;346;;;D5092;1
14346366;325;;;D5092;1
14069003;548;;;D5092;1
14154762;190;;;D5092;1
14010394;108;;;D5092;1
13873506;207;;;D5092;1
13543231;377;;;D5092;1
13775115;681;;;D5092;1
14084013;86;;;D5092;1
14270988;1158;;;D5092;1
14097440;49;;;D5092;1
13716910;2060;;;D5092;1
14215700;42;;;D5092;1
13975008;296;;;D5092;1
14386889;444;;;D5092;1
13763355;99;;;D5092;1
13603493;98;;;D5092;1
13774910;49;;;D5092;1
13666142;1167;;;D5092;1
13616375;230;;;D5092;1
14111958;173;;;D5092;1
13980504;952;;;D5092;1
14212991;1330;;;D5092;1
13598245;31;;;D5092;1
14188430;142;;;D5092;1
13708561;238;;;D5092;1
14123182;349;;;D5092;1
13707537;119;;;D5092;1
14317471;93;;;D5092;1
13547918;355;;;D5092;1
13449070;230;;;D5092;1
13685553;434;;;D5092;1
13618911;781;;;D5092;1
13959026;180;;;D5092;1
13716910;2060;;;D5092;1
14211143;994;;;D5092;1
13894180;596;;;D5092;1
13685626;47;;;D5092;1
13757132;93;;;D5092;1
14211143;994;;;D5092;1
14001196;485;;;D5092;1
14181293;2335;;;D5092;1
13698153;1403;;;D5092;1
13720093;84;;;D5092;1
13716910;2060;;;D5092;1
13536907;21;;;D5092;1
14374269;23;;;D5092;1
14280563;12;;;D5092;1
14216918;267;;;D5092;1
14350161;188;;;D5092;1
13698153;1266;;;D5092;1
14213623;1138;;;D5092;1
14221320;1487;;;D5092;1
14239867;3;;;D5092;1
14188431;142;;;D5092;1
14242054;114;;;D5092;1
13605644;203;;;D5092;1
14345824;75;;;D5092;1
14154762;190;;;D5092;1
14280073;830;;;D5092;1
14211143;994;;;D5092;1
13617564;341;;;D5092;1
14212991;994;;;D5092;1
14211143;994;;;D5092;1
14006062;1776;;;D5092;1
13543221;377;;;D5092;1
13607475;385;;;D5092;1
14329210;4;;;D5092;1
13759427;58;;;D5092;1
14262561;1528;;;D5092;1
14331898;454;;;D5092;1
13582753;84;;;D5092;1
14010394;108;;;D5092;1
13658105;63;;;D5092;1
14211143;994;;;D5092;1
13946268;NULL;;;D1279;1
13949657;NULL;;;D1279;1
13946268;NULL;;;D1279;1
13948887;NULL;;;D1279;1
14212540;NULL;;;D1279;1
13719331;NULL;;;D1279;1
13946574;NULL;;;D1279;1
14384740;NULL;;;D1279;1
13947542;NULL;;;D1279;1
13644425;NULL;;;D1279;1
13946363;NULL;;;D1279;1
14367346;NULL;;;D1279;1
13742415;290;;;D1279;1
13947350;NULL;;;D1279;1
13949657;NULL;;;D1279;1
13950463;NULL;;;D1279;1
13949886;NULL;;;D1279;1
13742351;293;;;D1279;1
13947542;NULL;;;D1279;1
14028549;NULL;;;D1279;1
13946574;NULL;;;D1279;1
13947307;NULL;;;D1279;1
14225383;340;;;D1279;1
13966512;NULL;;;D1279;1
13542897;NULL;;;D1279;1
13948887;NULL;;;D1279;1
13948353;NULL;;;D1279;1
13946125;NULL;;;D1279;1
13949720;NULL;;;D1279;1
13949799;NULL;;;D1279;1
13950395;NULL;;;D1279;1
13950395;NULL;;;D1279;1
13948353;NULL;;;D1279;1
13946574;NULL;;;D1279;1
13947513;NULL;;;D1279;1
13748081;NULL;;;D1279;1
13949720;NULL;;;D1279;1
13947558;NULL;;;D1279;1
14243090;NULL;;;D1279;1
13513499;NULL;;;D1279;1
13491561;NULL;;;D1279;1
14320606;NULL;;;D1279;1
13946363;NULL;;;D1279;1
13523582;12;;;D1279;1
13947350;NULL;;;D1279;1
13504655;NULL;;;D1279;1
14040485;NULL;;;D1279;1
14421094;NULL;;;D1279;1
13948722;NULL;;;D1279;1
13946125;NULL;;;D1279;1
13947462;NULL;;;D1279;1
13614025;NULL;;;D1279;1
13950463;NULL;;;D1279;1
13949720;NULL;;;D1279;1
13948353;NULL;;;D1279;1
14010041;NULL;;;D1279;1
14267356;NULL;;;D1279;1
14225383;340;;;D1279;1
13491561;NULL;;;D1279;1
13947462;NULL;;;D1279;1
13947542;NULL;;;D1279;1
13507350;NULL;;;D1279;1
13946574;NULL;;;D1279;1
